"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
17851133133407014,17841401475580469,nicki.entenmann,"Nicki Entenmann","Our unbothered year continues 💅

Never EVER take anything to heart from someone you’d never ask advice from.  I’ve never seen anyone that is doing better than me, criticize me for showing up and being me. Keep that chin high girlfriend",14,"03/01/2025 07:43",https://www.instagram.com/reel/DGqYTSogIdN/,"IG reel",,Lifetime,66662,50279,2317,335,35,43,141
17898262191151425,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” and I’ll send you a direct message with all of these favorites! (And free sample pack link with purchase of Lmnt) 

A wide variety of favorites-from running to underwear, makeup and electrolytes! Hands down some of my favorite items and undies on sale!!! 

Follow @nicki.entenmann for more real mom life, causal fashion, workouts and more",48,"02/28/2025 09:47",https://www.instagram.com/reel/DGoBlgSAMZ4/,"IG reel",,Lifetime,60735,43831,544,12,16,379,21
18099664039505290,17841401475580469,nicki.entenmann,"Nicki Entenmann","My fat ass instantly wanted breakfast 🥓🥚🧀",9,"02/27/2025 08:01",https://www.instagram.com/reel/DGlQwe5AcEX/,"IG reel",,Lifetime,60340,36981,932,334,8,51,35
18061151383807495,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” and I’ll send you a direct link to my favorite thongs and also full butt undies!! ON SALE for $11! Almost 50% off 🫶🏻

Post kids is no joke with finding undies so I’m on the hunt to get us the best ones! These both have thick sides, good kitty coverage, great price and good quality! 

Let me know what brand you want me to review next!",64,"02/26/2025 10:45",https://www.instagram.com/reel/DGi-qQMS-p-/,"IG reel",,Lifetime,798361,569029,6087,2595,1603,6825,2162
18064683241930246,17841401475580469,nicki.entenmann,"Nicki Entenmann","Call the search party 🚔😏She giving snatched. giving paper thin. Giving hourglass 💅

Comment “link” if you want high protein meal ideas to get us there! 90% of fat loss is nutrition so that should always be our focus! 

4 months until summer and we are going to hit every goal we have! Who’s with me",7,"02/25/2025 16:52",https://www.instagram.com/reel/DGhD83_A3BU/,"IG reel",,Lifetime,110065,62157,1284,186,18,190,48
18048308063009977,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” and I’ll send you all my favorite sneakers shown here and some more!! 👟👟

Rocking sneakers is my love language and is such a great way to be comfortable, casual, yet chic in a simple way. Some of these I’ve had for years and still get compliments to this day! These wear well, clean up easily and a staple to have in your closet for years 

Sneakers are a great way to take any outfit you can make out of your closet and make it athletic 💁🏼‍♀️

Follow for more casual outfits, workout fits, sneakers and more!",0,"02/25/2025 08:27",https://www.instagram.com/p/DGgKMcPA0Ci/,"IG carousel",,Lifetime,67333,41693,855,13,1,283,136
18067740589856223,17841401475580469,nicki.entenmann,"Nicki Entenmann","☀️Come along for my morning routine! Comment “link” to grab all of my morning favorites! Up with my coffee ☕️a few mins of reading 📖 , breakfast 🍳,school life, lunches packed, and ready to slay the day!

Life, home life, school life, nespresso, kindle, coffee, lunchbox, home, caraway, pajamas, real life, morning routine

#LTKHome #LTKFindsUnder100 #ltkfindsunder50",75,"02/24/2025 13:20",https://www.instagram.com/reel/DGeGvuqyhhD/,"IG reel",,Lifetime,70081,52287,776,6,11,83,24
17849818251379074,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ready to elevate your run? 🏃‍♀️✨ comment “link” and I’ll send you my new favorite running shoes!

Discover the new ADIZERO EVO SL:  like running on clouds! These shoes have changed my running game, making every step feel lighter and more energized. Whether you’re sprinting or just enjoying a casual morning jog, these are a game changer! 💙

Loving this whole outfit for my workout sessions! comment ‘link’ to shop the look directly from my LTK! Let’s make those fitness goals happen together this year! 💪

#createdwithadidas #adidaspartner @adidas",29,"02/24/2025 08:28",https://www.instagram.com/reel/DGdlcX4gxPW/,"IG reel",,Lifetime,216375,177138,2206,17,34,71,61
18080887870622210,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” to join me in my 70 day slay ! I’ll be starting my next faster way round tomorrow and would love to have you by my side to customize your macros and get you ready to rock! 

70 days of going hard core and you’re going to be shocked how much better you look and feel!

No-I don’t hate my body, I hate how I felt and how my clothes fit. I love myself, my growth, and my focus in a sickening diet culture world. I have been burnt out for too long on tracking but I’m ready to get back and focus on my why to be a better mom, wife and example to all of you! 

Every lb gained is because of me and my actions (or lack there of). Not my hormones, my kids, my travels, my tiredness, -everything falls on my shoulders. I had a come to Jesus moment last week and finally looked myself dead in the eye and said. “You are the only one who can take control of your life”. And that’s exactly what I’m doing. 

I’ll be sharing pictures, workouts, recipes, tricks, tips, and so much more on stories so make sure to follow me there too!!",44,"02/23/2025 08:34",https://www.instagram.com/reel/DGbBQZDg1Z_/,"IG reel",,Lifetime,47986,34057,1070,11,13,268,51
18067402048867161,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment ‘link’ to receive a DM to shop my favorite Tatcha products!

Shop my top Tatcha picks from Ulta Beauty! 🌸 Experience the pinnacle of pampering with these luxurious essentials. Whether it’s the deep cleanse of the Rice Wash, the rich hydration from the Dewy Skin Cream, or the delicate nourishment of the Kissu Lip Mask—each product is a key to unlocking your skin’s potential. Tap to shop and see why these are my go-to’s! 💖 #ulta #ultabeauty #ad @ultabeauty

https://liketk.it/56lQR",25,"02/22/2025 09:26",https://www.instagram.com/reel/DGYib6bA9b_/,"IG reel",,Lifetime,27151,22031,366,5,3,484,24
18461446945066289,17841401475580469,nicki.entenmann,"Nicki Entenmann","(Not so) gentle reminder that no one is coming to save you.

You dont look like your goals. You look like your habits.

Everyone has goals- they are meaningless without action- your body doesnt care what you want, your body cares what you do. Your results dont reflect your dreams, they reflect your discipline.

Stop complaining about the body you dont have for the work you didnt do.  Follow for more real fitness inspo",18,"02/20/2025 14:13",https://www.instagram.com/reel/DGT4qlzy6kn/,"IG reel",,Lifetime,47203,31223,1255,72,2,59,70
17970008660831456,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” and tell me your favorites below! 

This spring break roundup from Abercrombie has a bunch of options from jeans, swimsuits, shorts, barrel trousers and dresses! 
great travel Option for spring break! Dress up or stay casual, this fit gives you lots of different ways to wear it and it has pockets-which is mamas knows is a must! 

I’m in a medium in tops dresses and romper 
Size 6/28 in jeans and shorts 

$50 off $175+ with code WKNDREADY

#LTKSaleAlert #LTKStyleTip #LTKFindsUnder100 #LTKSeasonal

#LTKActive #LTKFindsUnder100 #ltksalealert",64,"02/20/2025 10:14",https://www.instagram.com/reel/DGTeM9DRXs7/,"IG reel",,Lifetime,62474,40523,909,54,11,359,92
17856020691382331,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” and I’ll send you a direct link that has helped me in my beginning runner journey as a mom of 3! 🏃‍♀️💨

Follow along in stories for 70 day slay and more running tips as I navigate a new challenge and world for me! 

Workout, running, mom, lifting, size 8, size 6, workout ideas, favorites",0,"02/19/2025 11:02",https://www.instagram.com/p/DGQ_Hjmytfa/,"IG carousel",,Lifetime,83402,59078,1005,8,2,557,141
18082016146617694,17841401475580469,nicki.entenmann,"Nicki Entenmann","By popular demand-70 day slay is back!!!!

Imagine where you could be a year from now. 
I would love to hear a goal of yours in the next 70 days and where you’re from!! (Giving 15 of you coffee on me ☕️❤️ to kickstart your day tmw!) 

What if you stopped taking short cuts and stopped the short term fixes? …If you decided to dedicated yourself to YOU for an entire year? Imagine waking up in 2026 being proud of what you accomplished and never have to make a weight loss resolution again. 

Being fit is the ultimate sign of discipline. No one can go to the gym for you, no one can eat healthy for you, no one can do the work for you. 

99% of you are not the exception to the rule. Whatever excuse you tell yourself to remove accountability from your crappy eating, lack of consistency and patience, and poor choices are only going to leave you in the same spot you are now. 

Nothing changes if nothing changes. This won’t be a new year for you if you don’t make change, it’ll just be another year. So if you’re sick of starting over, stop stopping. 

If you need the big sister energy for this year-I’m your girl!",81,"02/18/2025 17:01",https://www.instagram.com/reel/DGPDIsGgcon/,"IG reel",,Lifetime,42238,28013,979,11,15,180,65
17868165252317140,17841401475580469,nicki.entenmann,"Nicki Entenmann","“Them” better back off so I can enjoy my day 😂 let me back hand them maybe? Anyone? Anyone?",6,"02/18/2025 09:20",https://www.instagram.com/reel/DGOOlypRnMD/,"IG reel",,Lifetime,87819,48449,1666,523,10,40,77
17947522151804422,17841401475580469,nicki.entenmann,"Nicki Entenmann","The real, raw, unbothered era 2025 continues in this corner! 💅 like if you agree! 

Some will make you the villain because you hold people accountability. Don’t stop being emotionally mature and let them! Hold space for you and people who support and love you. 

If you thought of someone specific listening to this, you deserve more. Keep shining and never drop your standards on friendships, relationships and careers.",16,"02/17/2025 11:41",https://www.instagram.com/reel/DGL56V3SliN/,"IG reel",,Lifetime,51588,36343,1339,203,24,51,137
18035395769399478,17841401475580469,nicki.entenmann,"Nicki Entenmann","Remember when you could eat Taco Bell 6 days a week, drink 500 beers in a weekend, not workout and wake up looking snatched, only for us to feel “fat” every weekend 😂😂

Good news-your body may be different, but you can still look and feel amazing at any age! 

Comment “link” to do a 5 day trial of my program for $20! Meal plans, workouts, trainings and more! We start Monday! 

Fat loss, weight loss, gym humor, mom humor, mom life,",6,"02/15/2025 07:36",https://www.instagram.com/reel/DGGUSjZg2cC/,"IG reel",,Lifetime,131967,86953,4028,2143,9,40,114
17857420185367439,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for all these fits! A lot on sale 🫶🏻🫶🏻
 M in everything 
A mini Aerie try-on haul featuring some adorable loungewear sets and swimsuits just in time for spring! Let’s get comfy and stylish together! 🌸

#AerieHaul #SpringReady #LoungeAndSwim

Comment LINK below to receive a DM with the link to shop this post on my LTK ⬇ https://liketk.it/55HvA #ltkstyletip #ltkseasonal #ltkwatchnow",58,"02/14/2025 08:48",https://www.instagram.com/reel/DGD3pXHAXlX/,"IG reel",,Lifetime,70226,40874,892,39,8,315,70
18041427713360607,17841401475580469,nicki.entenmann,"Nicki Entenmann","The real, raw, unbothered era 2025 continues in this corner! 💅 like if you agree! 

Know who is in your circle and who is in your CORNER. Some will make you the villain because you hold people accountability. Don’t stop being emotionally mature and let them! Hold space for you and people who support and love you. 

If you thought of someone specific listening to this, you deserve more. Keep shining and never drop your standards on friendships, relationships and careers.

Follow @nicki.entenmann for more real raw and unfiltered mom life 🫶🏻",14,"02/13/2025 14:20",https://www.instagram.com/reel/DGB4zbAy_KN/,"IG reel",,Lifetime,51490,38684,2744,374,28,82,192
18031204997307939,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for my favorite supplements for training and this workout fit ! Your girl is back at it and hitting the training hard!! 

Full body workout: 
1000M row 

Circle 1:3x
Drop lunge with biceps
Kettlebell double squat 
Low row 

Circuit 2: 3x
Bulgarian split and shoulder raise 
Single leg RDL to row 
Keiser punch and pull 

Circuit 3: 3x
Weighted step thrus
Landline hip to hip
RDL rows 

200M skierg sprints -5x

Gym: @paragonathleticcenter 
Trainer: @calebfitco 

#gymtok #momswhotiktok #momswhoworkout #momlife #hyroxtraining #hydox",67,"02/13/2025 08:50",https://www.instagram.com/reel/DGBTCCMgRTg/,"IG reel",,Lifetime,25268,18345,389,2,7,64,18
18053081627279622,17841401475580469,nicki.entenmann,"Nicki Entenmann","Any dump truck builders in the house?? 😏🍑

Comment “link” to try my fat loss program for a week for only $20! We will be focused on what actually grows the glutes, how to maximize results, glute building workouts, nutrition/protein and so much more!

Follow for more workout, realistic weight loss, fat loss, mom life, causal and athleisure fits",11,"02/12/2025 15:51",https://www.instagram.com/reel/DF_em-EAgtu/,"IG reel",,Lifetime,75869,54206,1869,773,6,53,99
18056451125009385,17841401475580469,nicki.entenmann,"Nicki Entenmann","Let them judge you, let them talk crap, let them cringe when you post on social media. 

Let ME do what makes ME happy, let me support those who support me, let me build my dream life. 

Double tap and follow if you agree 🫶🏻",25,"02/11/2025 16:25",https://www.instagram.com/reel/DF89m18gm-I/,"IG reel",,Lifetime,41200,27704,1943,67,14,101,126
18064576042731591,17841401475580469,nicki.entenmann,"Nicki Entenmann","If you’re seeing this, go prep your protein!! 😜

Don’t know what to prep? Comment “link” and I’ll send you a busy mama meal plan! 

Make sure to follow @nicki.entenmann so the DM gets to you! Plus we have a lot of fun over here ☺️

Mom humor, mom life, meal prep, gym humor, nutrition",5,"02/11/2025 07:45",https://www.instagram.com/reel/DF8CINWAjnV/,"IG reel",,Lifetime,99956,51715,1260,484,7,211,19
17861821569345251,17841401475580469,nicki.entenmann,"Nicki Entenmann","The real, raw, unbothered era 2025 continues in this corner! 💅 like if you agree! 

Some will make you the villain because you hold people accountability. Don’t stop being emotionally mature and let them! Hold space for you and people who support and love you. 

If you thought of someone specific listening to this, you deserve more. Keep shining and never drop your standards on friendships, relationships and careers.",15,"02/10/2025 16:54",https://www.instagram.com/reel/DF6cNKpgnZI/,"IG reel",,Lifetime,1473733,403966,30702,7975,885,639,6319
17900137740037529,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for all my Target finds! (Most under $30!) 

Target is crushing it with these wardrobe staples! ✨ From chic wide-leg jeans to effortless button-downs and tailored trousers, these finds are perfect for elevating your everyday style—without breaking the bank! Which piece is your fave?#TargetStyle #WardrobeEssentials #LTKFinds #EffortlessChic

8 in denim
M in tops 

#LTKStyleTip #LTKFindsUnder50 #LTKMostLoved #LTKSaleAlert #LTKFindsUnder100 #ltkactive",21,"02/10/2025 08:25",https://www.instagram.com/reel/DF5h4PGgxUA/,"IG reel",,Lifetime,50112,37650,510,8,10,220,31
17943121493952183,17841401475580469,nicki.entenmann,"Nicki Entenmann","Send to your bestie that feels this 😮‍💨 even one glass requires thr entire medicine cabinet, a day of rest, eye patches, a nap and electrolytes 😂

Remember when we would play beer pong, take shots, stay up until 3 am and feel good the next day…ya me too. 

Millennial humor, millennial, mom life, hungover, wine,",9,"02/09/2025 07:14",https://www.instagram.com/reel/DF20-_hAz4Q/,"IG reel",,Lifetime,122589,86424,2107,1487,17,41,77
18044562590258902,17841401475580469,nicki.entenmann,"Nicki Entenmann","Just in case no one has told you, I’m proud of you!!! No one could’ve prepared you for the overwhelming joy and hardship motherhood brings. if you feel like you’re failing, you probably are an amazing mom 🫶🏻

💋Gooooooood morning!! My Makeup routine in the mornings is basic and keeps Me ready for the day!! I am linking all the usual suspects here for you! 💋

Fuscia flex -lip gloss
Beverly hills-blush 
Soft bronze in contour 
Bisque in merit stick 
Skincare, morning routine, all my favorites, skincare for moms, Colleen Rothschild, peach and lily, wonderscreen. 

Comment LINK below to receive a DM with the link to shop this post on my LTK ⬇ #ltksalealert #ltkstyletip #ltkbeauty",43,"02/08/2025 07:34",https://www.instagram.com/reel/DF0SeeCgx7F/,"IG reel",,Lifetime,54989,41655,996,57,9,295,89
18483016798040981,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for my favorite supplements for training and this workout fit ! 
Your girl is back at it and hitting the cardio hard!! 

Circuit 1: 6x
Bar seated squats
Drop lunges 35 in each hand 

Circuit 2: 4x
B stance leg press
Hamstring stutter curl

Finisher: without stopping 
1 min run
100m farmer carry
1 min run
200m row
1 min run 
200m skierg
1 min run 

Gym: @paragonathleticcenter 
Trainer: @calebfitco 

#gymtok #momswhotiktok #momswhoworkout #momlife #hyroxtraining #hydox",68,"02/07/2025 15:40",https://www.instagram.com/reel/DFylODTA68Z/,"IG reel",,Lifetime,34205,26508,414,4,8,74,24
17900567637033321,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for my busy mom weekend outfit! 

Everyday fit but just a bit elevated for winter! I’m shopping my closet and putting together fun outfits for us before we start to shop spring! Grab my favorite 90s jeans from Abercrombie for 30% off +15% with code AFDENIM. My go to is jeans, sneakers, a classic white tee and a fun bomber jacket! 

Comment LINK below to receive a DM with the link to shop this post on my LTK #ltkfindsunder50 #ltksalealert #ltkstyletip",5,"02/07/2025 08:25",https://www.instagram.com/reel/DFxzmgkASrz/,"IG reel",,Lifetime,80437,42071,729,15,10,107,41
17971624226698729,17841401475580469,nicki.entenmann,"Nicki Entenmann","And they say Chivalry is dead 😂💅 

Double tap and follow @nicki.entenmann if this is your kind of romantic letter 

Mom humor, marriage humor, mom life, valentine day",15,"02/06/2025 16:40",https://www.instagram.com/reel/DFwHX0Ygs_i/,"IG reel",,Lifetime,1486001,696806,22523,25281,944,231,2306
18037604963154135,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for all my favorite picks-selling fast!! 

RUN!! 🚨Abercrombie Denim is on sale!! Abercrombie jeans have been a staple in my closet FOREVER and whenever AF has their DENIM sale I grab more! The quality fit is 💯. Their jeans hug the booty, have different lengths and washes to choose from and I can’t say enough good things! 

30% off all denim and 20% off everything else! Use code DENIMAF for an extra 15% off!

Abercrombie, denim sale, barrel jeans, casual fit, jeans, mom fit, high rise mom jeans, 90’s relaxed, ankle fit

Love Abercrombie denim! Quality is great, different style and denim, lengths for everyone, curve love for those of us with thighs and a booty! Everything on sale currently and massive denim sale! 

#ltkstyletip #ltkfindsunder100 #ltksalealert
#ltkfindsunder100 #ltksalealert",42,"02/06/2025 06:35",https://www.instagram.com/reel/DFvB8grAIQ3/,"IG reel",,Lifetime,45552,35587,387,47,8,174,19
18003500363546854,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for my favorite supplements for training and this workout fit ! 
Your girl is back at it and hitting the cardio hard!! 

Full body workout: 
1000M row 

Circle 1:3x
Swing press 
Curtsy lunge 
250 M skierg under 1 min 

Circuit 2: 3x
Lateral lunge and pull 
Squat to front row 
200M farmer carry : 35 lbs each hand 

200M sled pull: 225 lbs 

Gym: @paragonathleticcenter 
Trainer: @calebfitco 

#gymtok #momswhotiktok #momswhoworkout #momlife #hyroxtraining #hydox",63,"02/05/2025 16:44",https://www.instagram.com/reel/DFti-q0ASv2/,"IG reel",,Lifetime,52159,41218,512,1,10,76,19
17844495792412047,17841401475580469,nicki.entenmann,"Nicki Entenmann","Follow and like if you’re in your unbothered era 💅 if you don’t know me in 2025, you don know me. 

the weight lifted now that I truly focus on my own health and happiness regardless of what anyone thinks or says is the most free experience! Show up, be messy, let them talk shit and show up unapologetically you 

This is going to be on REPEAT for me and I know you are going to love it. The color is GORGEOUS and the fit is 💯. Lululemon really upped the color way vibe this season! Cozy, soft and hugging me in all the right places 💙

Medium in top
Size 6 leggings

Comment LINK below to receive a DM with the link to shop this post on my LTK ⬇ https://liketk.it/54Rpy #ltkstyletip #ltkactive #ltkfitness",25,"02/05/2025 10:41",https://www.instagram.com/reel/DFs5gZUyStg/,"IG reel",,Lifetime,101323,81035,2112,128,166,77,132
18032030291531966,17841401475580469,nicki.entenmann,"Nicki Entenmann","A girl can dream about her felony charges 
😂🍑🚔👮🚨

Comment “link” for this outfit, a free 5 day meal plan and a link to my next fat loss round so we can build that dump truck together!! 

Follow @nicki.entenmann for more healthyish, humor and casual fashion!",15,"02/04/2025 09:03",https://www.instagram.com/reel/DFqJiv-xI-R/,"IG reel",,Lifetime,92425,63191,1947,340,4,113,51
17888389053091223,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for this week’s Amazon athleisure picks!! Leggings are meh but everything else I loved!! Tons of free people movement on Amazon budget 

Follow for more realistic athleisure wear, healthyish tips, workout ideas, and mom 
humor! #amazon #amazonathleisure #amazonworkoutwear #size8 #size6",57,"02/03/2025 12:37",https://www.instagram.com/reel/DFn9M9Gy1Rj/,"IG reel",,Lifetime,28825,20681,614,9,15,427,57
18075381835680341,17841401475580469,nicki.entenmann,"Nicki Entenmann","The daughters raised on 90s diet get it!!!! Breaking generational dieting and having food freedom  for this community is a huge focus of mine!! 

Comment “link” for a free meal plan (delicious and easy recipes) and all my favorite kitchen prep tools!

Share with your bestie",6,"02/03/2025 08:24",https://www.instagram.com/reel/DFngN-uA2kM/,"IG reel",,Lifetime,184575,105543,2529,363,26,175,52
18038725742140023,17841401475580469,nicki.entenmann,"Nicki Entenmann","Imagine where you could be a year from now. Comment “link” for my fat loss round starting Feb 10!! 

What if you stopped taking short cuts and stopped the short term fixes? …If you decided to dedicated yourself to YOU for an entire year? Imagine waking up in 2026 being proud of what you accomplished and never have to make a weight loss resolution again. 

Being fit is the ultimate sign of discipline. No one can go to the gym for you, no one can eat healthy for you, no one can do the work for you. 

99% of you are not the exception to the rule. Whatever excuse you tell yourself to remove accountability from your crappy eating, lack of consistency and patience, and poor choices are only going to leave you in the same spot you are now. 

Nothing changes if nothing changes. This won’t be a new year for you if you don’t make change, it’ll just be another year. So if you’re sick of starting over, stop stopping. 

If you need the big sister energy for this year-I’m your girl! Comment link now!",7,"02/02/2025 07:31",https://www.instagram.com/reel/DFk1bowxCXY/,"IG reel",,Lifetime,206441,40176,950,16,9,110,48
18152589724352814,17841401475580469,nicki.entenmann,"Nicki Entenmann","Share if this is the perfect start to a weekend 💅 

Follow if you’re a millennial mom 

Mom humor, mom life, parenting,",8,"02/01/2025 07:49",https://www.instagram.com/reel/DFiSptlgXKK/,"IG reel",,Lifetime,270752,205757,10135,4754,89,114,614
18259059073272196,17841401475580469,nicki.entenmann,"Nicki Entenmann","🚨Athleta Sale!! Comment “link” for links to sale, but hurry cuz it ends tonight! 
One of my FAVORITES! Legging and mock neck top for the colder weather, yes please! Grab it all at 30 % off! This is going to be on repeat for me! 

Small in leggings, small in joggers,
medium in top! Pants run big so size down 1! 

Comment LINK below to receive a DM with the link to shop this post on my LTK ⬇ https://liketk.it/54oMx #ltkfindsunder100 #ltkfitness #ltkactive #ltksalealert #ltkfitness #ltkfindsunder50 #ltkfindsunder100 #ltkfitness #ltkactive",37,"01/31/2025 11:29",https://www.instagram.com/reel/DFgHBExSoJM/,"IG reel",,Lifetime,42921,29952,512,13,6,197,13
17917520601050470,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hey, it costs $0 to be a good friend!!! Done sugar coating it- I don’t care if you’re a creator or have a private account. It’s 2025-your friends see your posts, stories, you hustlin. They are full of shit if they “didn’t see it cuz I’m so busy”. 

Engagement and interaction is everything when people are putting themselves out there online. Stop being a d🍆ck and support your friends. Periot.",21,"01/31/2025 07:12",https://www.instagram.com/reel/DFfpj06ASDc/,"IG reel",,Lifetime,796007,601987,30355,7377,959,1763,4655
18045777044241374,17841401475580469,nicki.entenmann,"Nicki Entenmann","The way I’ve been eating protein lately, I know it’s coming 😂

#gymhumor #gymlife #momlife #mom",8,"01/30/2025 08:59",https://www.instagram.com/reel/DFdRGAjxORR/,"IG reel",,Lifetime,484294,372440,9942,12330,147,223,649
18049545635170762,17841401475580469,nicki.entenmann,"Nicki Entenmann","(Not so) gentle reminder that no one is coming to save you.

You dont look like your goals. You look like your habits.

Everyone has goals- they are meaningless without action- your body doesnt care what you want, your body cares what you do. Your results dont reflect your dreams, they reflect your discipline.

Stop complaining about the body you dont have for the work you didnt do.  Follow for more real fitness inspo",9,"01/29/2025 16:12",https://www.instagram.com/reel/DFbdxD8g547/,"IG reel",,Lifetime,35964,23473,1236,40,6,45,92
18103368001485503,17841401475580469,nicki.entenmann,"Nicki Entenmann","Rotten fruit will always fall on its own. Let them judge you, let them talk crap, let them cringe when you post on social media. 

Let ME do what makes ME happy, let me support those who support me, let me build my dream life. 

Double tap and follow if you agree 🫶🏻",6,"01/29/2025 06:46",https://www.instagram.com/reel/DFac0WYAgJQ/,"IG reel",,Lifetime,90717,52788,3098,409,12,64,213
18343790911197977,17841401475580469,nicki.entenmann,"Nicki Entenmann","Full body workout and hyrox training. Hoping to inspire others to get out and get in the best shape of their lives!!! Follow for more workouts and save this one to try! 

Comment LINK below to receive a DM with the link to shop this post on my LTK ⬇ https://liketk.it/547Zv #ltkactive #ltkswim #ltkfindsunder100 

Full body/shoulder and back focus 

500M ski erg
500M row 

Circuit 1: 3x
Arnold press- 10
Deficit single leg step back and front shouflrr Raise- 10
Glider curtesy and shoulder raise -10

Circuits 2: 3x
Bird dog (5 sec hold, drop, 4 second hold, 3 etc) 5 each arm 
RDL and low row/ 8 reps
Squat to single arm row -8 reps each side 

1000m ski erg
broken into 200m sprints: (45 seconds in between each sprint) 

Splits:
45 secs
48.5
47.9
49.7
47.3",52,"01/28/2025 15:43",https://www.instagram.com/reel/DFY1mLtgJxj/,"IG reel",,Lifetime,45100,29869,591,3,5,35,16
18105358255474563,17841401475580469,nicki.entenmann,"Nicki Entenmann","Like if you choose margs > 6 pack 😂

Follow @nicki.entenmann for more gym humor, mom life, athleisure, healthy ish life",6,"01/28/2025 10:11",https://www.instagram.com/reel/DFYPuKWRxst/,"IG reel",,Lifetime,94901,60881,1995,640,6,23,40
17931175638005267,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hi 👋🏻 I’m Nicki. A size 6/8, athletic build , working mom of 3, who hated her thighs most her life. I finally LOVE, embrace, and share how to dress them with confidence! 

sarcasm is my middle name, we’re here for a good time, good laugh and good causal outfit 🫶🏻 (one you’ll actually wear 🤌🏼) 
Follow for more realistic mom fits! 

All sizes and shapes welcome-must have a stellar personality tho 😜

Size M in tops
Size M or 6 in bottoms 

Follow @nicki.entenmann for more athleisure, workout, leggings, jumpsuit, size 8, thigh and booty fashion 

Comment LINK below to receive a DM with the link to shop this post on my LTK ⬇ https://liketk.it/538VX #ltkfitness #ltkactive #ltksalealert",5,"01/27/2025 10:46",https://www.instagram.com/reel/DFVu-LqSfeO/,"IG reel",,Lifetime,176034,56384,734,12,36,20,27
18385587781110884,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment LINK for all my Mexico fits ! 

To my FORTY silver fox 🫶🏻🎉 you’re worth celebrating everyday-a man of integrity, hard work, honesty (sometimes too honest 🤪) a role model to our babies and I thank God everyday you chose me to spend your life with. Such a fun weekend with our best friends 🇲🇽🫶🏻 HBD babe

Fun in Mexico for Ty’s bday! Outfit roundup here!!
M in swimsuits 
M curve love in light blue suit 
M in 2 piece set
M in coverup 

Comment LINK below to receive a DM with the link to shop this post on my LTK ⬇ https://liketk.it/53Vzn #ltkswim #ltkfindsunder100 #ltksalealert",0,"01/26/2025 10:50",https://www.instagram.com/p/DFTKo6Lykfy/,"IG carousel",,Lifetime,138797,91509,3571,8,5,119,32
17953664288867338,17841401475580469,nicki.entenmann,"Nicki Entenmann","4️⃣0️⃣🎉🥳😘HBD 

To my very best friend on the planet: the absolute best husband, amazing dad, incredible friend. A man of honesty, integrity, hard work and love. God blessed me beyond belief when he gave me you. Happy 40th babe",9,"01/25/2025 06:57",https://www.instagram.com/reel/DFQLIyOgXiY/,"IG reel",,Lifetime,79149,42972,2384,125,5,33,75
17852716125384955,17841401475580469,nicki.entenmann,"Nicki Entenmann","Obsessed with my favorite human. Last day in his 30s 🫶🏻🎉4️⃣0️⃣",7,"01/24/2025 16:39",https://www.instagram.com/reel/DFOo9xzg4V5/,"IG reel",,Lifetime,69382,33442,1025,6,,20,12
18065908846885166,17841401475580469,nicki.entenmann,"Nicki Entenmann","Let’s go to Mexico for Ty’s 40th bday!! 

Comment “link” for my outfits, skincare and snacks! 
Night outs, pickleball, workouts, beach days and lounge sets! 

Follow @nicki.entenmann for more casual simple fits!",30,"01/22/2025 13:13",https://www.instagram.com/reel/DFJHx6ISChl/,"IG reel",,Lifetime,56548,34151,737,8,3,314,28
18088646215546882,17841401475580469,nicki.entenmann,"Nicki Entenmann","Love these Vuori leggings!! They are compressing, breathable, great thick waistband with draw string to keep it nice and high, sculpt booty , love the thicker jogger bottom and comes in great colors 

I’m in size M 

Follow for more workout, casual fits, mom life, leggings, joggers, 

Comment LINK below to receive a DM with the link to shop this post on my LTK ⬇ https://liketk.it/53pQ5 #ltkfitness #ltkactive #ltksalealert",47,"01/21/2025 11:23",https://www.instagram.com/reel/DFGWU0xyYX6/,"IG reel",,Lifetime,53456,32447,556,25,11,93,56
